"MISSION_DESCRIPTOR","MISSION_NAME","INSTITUTE","EVENT_ID","SAMPLE_ID","STATION","LATDEC","LONGDEC","YEAR","MONTH","DAY","TIME","DEPTH","QC","DATA_QUALITY","Chl_a_Holm-Hansen_F | Chlorophyll A","Chl_Fluor_Voltage | CHL-SENSOR insitu","conductivity_CTD | conductivity_CTD","O2_CTD_mLL | O2","O2_Winkler_Auto | O2","PAR | PAR","pH_CTD_nocal | pH","Phaeo_Holm-HansenF | Phaeophytin","Pressure | Pressure","Salinity_CTD | Salinity","Salinity_Sal_PSS | Salinity"
"74EQ24402","DY18402","BIO","044","512054","YL_10",43.156,-70.27197,2024,10,9,"1538",115.36,"0","No quality control (QC) has been performed on this element",,,,,,,,0.17077,,,
"74EQ24402","DY18402","BIO","044","512055","YL_10",43.156,-70.27197,2024,10,9,"1540",78.7,"0","No quality control (QC) has been performed on this element",,,,,,,,0.27181,,,
"74EQ24402","DY18402","BIO","044","512055","YL_10",43.156,-70.27197,2024,10,9,"1540",78.7,"1","QC has been performed; element appears to be correct",0.0985,0.14851,3.57324,4.7618,,0.1164,7.901,,78.707,32.6498,
"74EQ24402","DY18402","BIO","044","512056","YL_10",43.156,-70.27197,2024,10,9,"1541",78.09,"1","QC has been performed; element appears to be correct",,0.14353,3.57127,4.7657,,0.11641,7.901,,78.091,32.65,
"74EQ24402","DY18402","BIO","044","512057","YL_10",43.156,-70.27197,2024,10,9,"1541",78.88,"1","QC has been performed; element appears to be correct",,0.14179,3.57449,4.768,,0.11642,7.903,,78.885,32.6461,
"74EQ24402","DY18402","BIO","044","512058","YL_10",43.156,-70.27197,2024,10,9,"1543",59.95,"1","QC has been performed; element appears to be correct",0.32818,0.2893,3.70609,5.3094,,0.1166,7.988,,59.958,32.6902,
"74EQ24402","DY18402","BIO","044","512058","YL_10",43.156,-70.27197,2024,10,9,"1543",59.95,"0","No quality control (QC) has been performed on this element",,,,,,,,0.42695,,,
"74EQ24402","DY18402","BIO","044","512059","YL_10",43.156,-70.27197,2024,10,9,"1544",49.62,"1","QC has been performed; element appears to be correct",0.50034,0.42012,3.72419,5.3775,,0.11668,7.991,,49.621,32.5939,
"74EQ24402","DY18402","BIO","044","512059","YL_10",43.156,-70.27197,2024,10,9,"1544",49.62,"0","No quality control (QC) has been performed on this element",,,,,,,,0.53121,,,
"74EQ24402","DY18402","BIO","044","512060","YL_10",43.156,-70.27197,2024,10,9,"1547",39.63,"1","QC has been performed; element appears to be correct",0.82458,0.59729,3.772,5.7009,,0.31576,8.029,,39.637,32.5535,
"74EQ24402","DY18402","BIO","044","512060","YL_10",43.156,-70.27197,2024,10,9,"1547",39.63,"0","No quality control (QC) has been performed on this element",,,,,,,,0.99079,,,
"74EQ24402","DY18402","BIO","044","512061","YL_10",43.156,-70.27197,2024,10,9,"1547",39.43,"1","QC has been performed; element appears to be correct",,0.71466,3.77217,5.7133,,0.30252,8.029,,39.431,32.5525,
"74EQ24402","DY18402","BIO","044","512062","YL_10",43.156,-70.27197,2024,10,9,"1547",39.38,"1","QC has been performed; element appears to be correct",,0.66632,3.77304,5.7134,,0.29461,8.03,,39.389,32.5489,
"74EQ24402","DY18402","BIO","044","512063","YL_10",43.156,-70.27197,2024,10,9,"1549",29.31,"1","QC has been performed; element appears to be correct",0.4842,0.66856,3.77977,5.2659,,1.6933,7.988,,29.317,32.3087,
"74EQ24402","DY18402","BIO","044","512063","YL_10",43.156,-70.27197,2024,10,9,"1549",29.31,"0","No quality control (QC) has been performed on this element",,,,,,,,0.47993,,,
"74EQ24402","DY18402","BIO","044","512064","YL_10",43.156,-70.27197,2024,10,9,"1549",29.92,"1","QC has been performed; element appears to be correct",,0.54771,3.78016,5.2433,,1.5479,7.986,,29.923,32.2901,
"74EQ24402","DY18402","BIO","044","512065","YL_10",43.156,-70.27197,2024,10,9,"1551",20.67,"1","QC has been performed; element appears to be correct",1.02515,1.1261,3.84825,5.6538,,7.5207,8.042,,20.678,32.2592,
"74EQ24402","DY18402","BIO","044","512065","YL_10",43.156,-70.27197,2024,10,9,"1551",20.67,"0","No quality control (QC) has been performed on this element",,,,,,,,0.70642,,,
"74EQ24402","DY18402","BIO","044","512066","YL_10",43.156,-70.27196,2024,10,9,"1551",20.9,"1","QC has been performed; element appears to be correct",,0.93817,3.84002,5.5581,,7.262,8.022,,20.909,32.2551,
"74EQ24402","DY18402","BIO","044","512067","YL_10",43.156,-70.27197,2024,10,9,"1552",20.55,"1","QC has been performed; element appears to be correct",,0.95587,3.83887,5.5542,,7.5785,8.024,,20.553,32.2518,
"74EQ24402","DY18402","BIO","044","512068","YL_10",43.156,-70.27197,2024,10,9,"1554",10.07,"1","QC has been performed; element appears to be correct",2.34003,2.4961,3.91555,6.039,6.025,70.444,8.115,,10.078,32.092,32.07
"74EQ24402","DY18402","BIO","044","512068","YL_10",43.156,-70.27197,2024,10,9,"1554",10.07,"0","No quality control (QC) has been performed on this element",,,,,,,,0.84385,,,
"74EQ24402","DY18402","BIO","044","512069","YL_10",43.156,-70.27197,2024,10,9,"1555",3.4,"1","QC has been performed; element appears to be correct",3.05318,1.748,3.89165,6.0844,,480.93,8.123,,3.405,31.6347,
"74EQ24402","DY18402","BIO","044","512069","YL_10",43.156,-70.27197,2024,10,9,"1555",3.4,"0","No quality control (QC) has been performed on this element",,,,,,,,0.94063,,,
"74EQ24402","DY18402","BIO","044","512070","YL_10",43.156,-70.27197,2024,10,9,"1556",3.29,"1","QC has been performed; element appears to be correct",,1.538,3.90016,6.0776,,498.9,8.123,,3.295,31.7231,
"74EQ24402","DY18402","BIO","044","512071","YL_10",43.156,-70.27197,2024,10,9,"1556",3.47,"1","QC has been performed; element appears to be correct",,1.5272,3.89879,6.0729,,470.68,8.122,,3.475,31.7064,
"74EQ24402","DY18402","BIO","044","512072","YL_10",43.156,-70.27197,2024,10,9,"1556",3.75,"1","QC has been performed; element appears to be correct",,2.5576,3.89276,6.0831,,418.93,8.123,,3.758,31.6464,
"74EQ24402","DY18402","BIO","046","512074","PL_01",43.03337,-70.00821,2024,10,9,"1759",131.78,"1","QC has been performed; element appears to be correct",,0.13605,3.4795,4.5214,,0.11639,7.88,,131.782,33.0633,
"74EQ24402","DY18402","BIO","046","512075","PL_01",43.03337,-70.00822,2024,10,9,"1802",99.86,"1","QC has been performed; element appears to be correct",0.07739,0.14079,3.50833,4.6761,,0.1164,7.898,,99.862,32.9996,
"74EQ24402","DY18402","BIO","046","512075","PL_01",43.03337,-70.00822,2024,10,9,"1802",99.86,"0","No quality control (QC) has been performed on this element",,,,,,,,0.18491,,,
"74EQ24402","DY18402","BIO","046","512076","PL_01",43.03337,-70.00821,2024,10,9,"1804",78.85,"1","QC has been performed; element appears to be correct",0.08267,0.153,3.56274,4.8958,,0.1164,7.932,,78.851,32.9988,
"74EQ24402","DY18402","BIO","046","512076","PL_01",43.03337,-70.00821,2024,10,9,"1804",78.85,"0","No quality control (QC) has been performed on this element",,,,,,,,0.2149,,,
"74EQ24402","DY18402","BIO","046","512077","PL_01",43.03337,-70.00821,2024,10,9,"1806",59.7,"1","QC has been performed; element appears to be correct",0.12136,0.18415,3.60552,5.0001,,0.11642,7.944,,59.704,32.8871,
"74EQ24402","DY18402","BIO","046","512077","PL_01",43.03337,-70.00821,2024,10,9,"1806",59.7,"0","No quality control (QC) has been performed on this element",,,,,,,,0.26217,,,
"74EQ24402","DY18402","BIO","046","512078","PL_01",43.03337,-70.00821,2024,10,9,"1808",49.53,"1","QC has been performed; element appears to be correct",0.13543,0.18938,3.63818,5.0984,,0.11647,7.959,,49.535,32.8985,
"74EQ24402","DY18402","BIO","046","512078","PL_01",43.03337,-70.00821,2024,10,9,"1808",49.53,"0","No quality control (QC) has been performed on this element",,,,,,,,0.25912,,,
"74EQ24402","DY18402","BIO","046","512079","PL_01",43.03337,-70.00819,2024,10,9,"1810",39.39,"1","QC has been performed; element appears to be correct",0.14423,0.20583,3.65721,5.1612,,0.1165,7.965,,39.391,32.8536,
"74EQ24402","DY18402","BIO","046","512079","PL_01",43.03337,-70.00819,2024,10,9,"1810",39.39,"0","No quality control (QC) has been performed on this element",,,,,,,,0.30323,,,
"74EQ24402","DY18402","BIO","046","512080","PL_01",43.03339,-70.00819,2024,10,9,"1812",29.26,"1","QC has been performed; element appears to be correct",0.13719,0.21654,3.66718,5.1962,,0.39264,7.966,,29.267,32.7981,
"74EQ24402","DY18402","BIO","046","512080","PL_01",43.03339,-70.00819,2024,10,9,"1812",29.26,"0","No quality control (QC) has been performed on this element",,,,,,,,0.31247,,,
"74EQ24402","DY18402","BIO","046","512081","PL_01",43.03339,-70.00819,2024,10,9,"1812",29.51,"1","QC has been performed; element appears to be correct",,0.21529,3.66738,5.1997,,0.38288,7.967,,29.513,32.7974,
"74EQ24402","DY18402","BIO","046","512082","PL_01",43.03339,-70.00819,2024,10,9,"1814",20.13,"1","QC has been performed; element appears to be correct",0.50034,0.59754,3.71257,5.7267,,0.98475,8.027,,20.137,32.7407,
"74EQ24402","DY18402","BIO","046","512082","PL_01",43.03339,-70.00819,2024,10,9,"1814",20.13,"0","No quality control (QC) has been performed on this element",,,,,,,,0.78068,,,
"74EQ24402","DY18402","BIO","046","512083","PL_01",43.03337,-70.00822,2024,10,9,"1816",10.49,"1","QC has been performed; element appears to be correct",2.89718,3.1975,3.79919,6.3646,6.293,4.9506,8.112,,10.492,32.6048,32.619
"74EQ24402","DY18402","BIO","046","512083","PL_01",43.03337,-70.00822,2024,10,9,"1816",10.49,"0","No quality control (QC) has been performed on this element",,,,,,,,1.20835,,,
"74EQ24402","DY18402","BIO","046","512084","PL_01",43.03337,-70.00822,2024,10,9,"1817",3.36,"1","QC has been performed; element appears to be correct",3.57722,1.8255,3.86169,6.6193,,39.125,8.157,,3.36,32.3446,
"74EQ24402","DY18402","BIO","046","512084","PL_01",43.03337,-70.00822,2024,10,9,"1817",3.36,"0","No quality control (QC) has been performed on this element",,,,,,,,0.90575,,,
"74EQ24402","DY18402","BIO","046","512085","PL_01",43.03339,-70.00821,2024,10,9,"1818",3.69,"1","QC has been performed; element appears to be correct",,1.8803,3.86175,6.636,,34.445,8.158,,3.691,32.3442,
"74EQ24402","DY18402","BIO","048","512087","PL_02",42.95471,-69.55714,2024,10,9,"2110",162.37,"1","QC has been performed; element appears to be correct",,0.10715,3.46081,4.212,4.252,0.11636,7.875,,162.372,33.7007,33.698
"74EQ24402","DY18402","BIO","048","512088","PL_02",42.95471,-69.55716,2024,10,9,"2112",100.3,"1","QC has been performed; element appears to be correct",0.03518,0.10665,3.4094,4.6124,,0.11639,7.884,,100.3,33.1584,
"74EQ24402","DY18402","BIO","048","512088","PL_02",42.95471,-69.55716,2024,10,9,"2112",100.3,"0","No quality control (QC) has been performed on this element",,,,,,,,0.06622,,,
"74EQ24402","DY18402","BIO","048","512089","PL_02",42.95471,-69.55716,2024,10,9,"2114",80.48,"1","QC has been performed; element appears to be correct",0.03694,0.11388,3.46104,4.826,,0.1164,7.913,,80.485,33.0093,
"74EQ24402","DY18402","BIO","048","512089","PL_02",42.95471,-69.55716,2024,10,9,"2114",80.48,"0","No quality control (QC) has been performed on this element",,,,,,,,0.09311,,,
"74EQ24402","DY18402","BIO","048","512090","PL_02",42.95471,-69.55714,2024,10,9,"2115",60.59,"1","QC has been performed; element appears to be correct",0.0598,0.14328,3.53067,5.0193,,0.11642,7.942,,60.594,32.9194,
"74EQ24402","DY18402","BIO","048","512090","PL_02",42.95471,-69.55714,2024,10,9,"2115",60.59,"0","No quality control (QC) has been performed on this element",,,,,,,,0.13858,,,
"74EQ24402","DY18402","BIO","048","512091","PL_02",42.95471,-69.55714,2024,10,9,"2116",50.4,"1","QC has been performed; element appears to be correct",0.07739,0.15275,3.53456,5.1179,,0.11642,7.952,,50.409,32.8368,
"74EQ24402","DY18402","BIO","048","512091","PL_02",42.95471,-69.55714,2024,10,9,"2116",50.4,"0","No quality control (QC) has been performed on this element",,,,,,,,0.15185,,,
"74EQ24402","DY18402","BIO","048","512092","PL_02",42.95471,-69.55715,2024,10,9,"2117",40.53,"1","QC has been performed; element appears to be correct",0.12136,0.18215,3.59196,5.2486,,0.1165,7.975,,40.531,32.7008,
"74EQ24402","DY18402","BIO","048","512092","PL_02",42.95471,-69.55715,2024,10,9,"2117",40.53,"0","No quality control (QC) has been performed on this element",,,,,,,,0.16739,,,
"74EQ24402","DY18402","BIO","048","512093","PL_02",42.95471,-69.55716,2024,10,9,"2118",30.57,"1","QC has been performed; element appears to be correct",0.1583,0.36132,3.74067,5.4238,,0.3072,8.012,,30.571,32.5106,
"74EQ24402","DY18402","BIO","048","512093","PL_02",42.95471,-69.55716,2024,10,9,"2118",30.57,"0","No quality control (QC) has been performed on this element",,,,,,,,0.16572,,,
"74EQ24402","DY18402","BIO","048","512094","PL_02",42.95471,-69.55716,2024,10,9,"2118",30.38,"1","QC has been performed; element appears to be correct",,0.42386,3.7408,5.4187,,0.32079,8.019,,30.385,32.5072,
"74EQ24402","DY18402","BIO","048","512095","PL_02",42.95471,-69.55715,2024,10,9,"2119",20.5,"1","QC has been performed; element appears to be correct",0.57566,1.6317,3.94573,5.6822,,1.7274,8.08,,20.505,32.1066,
"74EQ24402","DY18402","BIO","048","512095","PL_02",42.95471,-69.55715,2024,10,9,"2119",20.5,"0","No quality control (QC) has been performed on this element",,,,,,,,0.44241,,,
"74EQ24402","DY18402","BIO","048","512096","PL_02",42.95471,-69.55715,2024,10,9,"2120",10.59,"1","QC has been performed; element appears to be correct",0.8008,1.0341,4.02075,5.7392,5.7085,7.0109,8.14,,10.59,31.9378,
"74EQ24402","DY18402","BIO","048","512096","PL_02",42.95471,-69.55715,2024,10,9,"2120",10.59,"0","No quality control (QC) has been performed on this element",,,,,,,,0.48495,,,
"74EQ24402","DY18402","BIO","048","512097","PL_02",42.95471,-69.55716,2024,10,9,"2122",2.62,"1","QC has been performed; element appears to be correct",0.62408,1.1193,4.03804,5.7597,,26.235,8.151,,2.621,31.9041,
"74EQ24402","DY18402","BIO","048","512097","PL_02",42.95471,-69.55716,2024,10,9,"2122",2.62,"0","No quality control (QC) has been performed on this element",,,,,,,,0.27263,,,
"74EQ24402","DY18402","BIO","048","512098","PL_02",42.95471,-69.55716,2024,10,9,"2122",2.42,"1","QC has been performed; element appears to be correct",,1.1946,4.03812,5.7614,,27.554,8.151,,2.422,31.9049,
"74EQ24402","DY18402","BIO","050","512100","PL_03",42.87571,-69.10652,2024,10,10,"20",175.59,"1","QC has been performed; element appears to be correct",,0.10964,3.47001,4.3512,,0.1164,7.903,,175.599,33.6842,
"74EQ24402","DY18402","BIO","050","512101","PL_03",42.87571,-69.10652,2024,10,10,"23",150.56,"1","QC has been performed; element appears to be correct",,0.10117,3.45823,4.4055,4.397,0.11639,7.904,,150.567,33.6183,33.621
"74EQ24402","DY18402","BIO","050","512102","PL_03",42.8757,-69.10652,2024,10,10,"27",101.12,"1","QC has been performed; element appears to be correct",0.0299,0.11537,3.42705,4.695,,0.11641,7.911,,101.124,33.1659,
"74EQ24402","DY18402","BIO","050","512102","PL_03",42.8757,-69.10652,2024,10,10,"27",101.12,"0","No quality control (QC) has been performed on this element",,,,,,,,0.08471,,,
"74EQ24402","DY18402","BIO","050","512103","PL_03",42.87571,-69.10652,2024,10,10,"29",81.06,"0","No quality control (QC) has been performed on this element",,,,,,,,0.06929,,,
"74EQ24402","DY18402","BIO","050","512103","PL_03",42.87571,-69.10652,2024,10,10,"29",81.06,"1","QC has been performed; element appears to be correct",0.0299,0.11263,3.35537,4.9869,,0.1164,7.913,,81.063,32.8805,
"74EQ24402","DY18402","BIO","050","512104","PL_03",42.87569,-69.10652,2024,10,10,"29",80.98,"1","QC has been performed; element appears to be correct",,0.11338,3.35198,5.0051,,0.11641,7.912,,80.98,32.8707,
"74EQ24402","DY18402","BIO","050","512105","PL_03",42.87571,-69.10652,2024,10,10,"30",81.3,"1","QC has been performed; element appears to be correct",,0.11413,3.34373,5.0357,,0.11641,7.912,,81.306,32.8506,
"74EQ24402","DY18402","BIO","050","512106","PL_03",42.87571,-69.10652,2024,10,10,"32",60.82,"1","QC has been performed; element appears to be correct",0.04221,0.1378,3.43839,5.0342,,0.11642,7.939,,60.823,32.8369,
"74EQ24402","DY18402","BIO","050","512106","PL_03",42.87571,-69.10652,2024,10,10,"32",60.82,"0","No quality control (QC) has been performed on this element",,,,,,,,0.10106,,,
"74EQ24402","DY18402","BIO","050","512107","PL_03",42.87569,-69.10652,2024,10,10,"33",50.79,"1","QC has been performed; element appears to be correct",0.05453,0.15001,3.46484,5.2818,,0.11648,7.956,,50.795,32.6347,
"74EQ24402","DY18402","BIO","050","512107","PL_03",42.87569,-69.10652,2024,10,10,"33",50.79,"0","No quality control (QC) has been performed on this element",,,,,,,,0.15928,,,
"74EQ24402","DY18402","BIO","050","512108","PL_03",42.87571,-69.10652,2024,10,10,"35",40.74,"1","QC has been performed; element appears to be correct",0.09498,0.17567,3.48652,5.4064,,0.11656,7.973,,40.742,32.4886,
"74EQ24402","DY18402","BIO","050","512108","PL_03",42.87571,-69.10652,2024,10,10,"35",40.74,"0","No quality control (QC) has been performed on this element",,,,,,,,0.13646,,,
"74EQ24402","DY18402","BIO","050","512109","PL_03",42.87571,-69.10652,2024,10,10,"35",40.93,"1","QC has been performed; element appears to be correct",,0.19536,3.48634,5.4275,,0.11656,7.974,,40.93,32.4936,
"74EQ24402","DY18402","BIO","050","512110","PL_03",42.87571,-69.10652,2024,10,10,"35",40.62,"1","QC has been performed; element appears to be correct",,0.22651,3.48658,5.444,,0.11659,7.975,,40.623,32.4781,
"74EQ24402","DY18402","BIO","050","512111","PL_03",42.87571,-69.10652,2024,10,10,"37",30.75,"1","QC has been performed; element appears to be correct",0.11609,0.25043,3.53799,5.4799,,0.1166,7.986,,30.75,32.381,
"74EQ24402","DY18402","BIO","050","512111","PL_03",42.87571,-69.10652,2024,10,10,"37",30.75,"0","No quality control (QC) has been performed on this element",,,,,,,,0.18809,,,
"74EQ24402","DY18402","BIO","050","512112","PL_03",42.87571,-69.10652,2024,10,10,"37",30.54,"1","QC has been performed; element appears to be correct",,0.26837,3.53722,5.4655,,0.11659,7.987,,30.544,32.3912,
"74EQ24402","DY18402","BIO","050","512113","PL_03",42.87571,-69.10652,2024,10,10,"38",20.85,"1","QC has been performed; element appears to be correct",0.50034,0.75428,3.80034,5.4621,,0.11675,8.048,,20.853,32.0568,
"74EQ24402","DY18402","BIO","050","512113","PL_03",42.87571,-69.10652,2024,10,10,"38",20.85,"0","No quality control (QC) has been performed on this element",,,,,,,,0.34243,,,
"74EQ24402","DY18402","BIO","050","512114","PL_03",42.87571,-69.10652,2024,10,10,"38",20.84,"1","QC has been performed; element appears to be correct",,0.64838,3.78266,5.4268,,0.11673,8.046,,20.844,32.0891,
"74EQ24402","DY18402","BIO","050","512115","PL_03",42.87571,-69.10652,2024,10,10,"39",20.56,"1","QC has been performed; element appears to be correct",,0.73509,3.7855,5.4459,,0.11677,8.047,,20.56,32.0893,
"74EQ24402","DY18402","BIO","050","512116","PL_03",42.87571,-69.10652,2024,10,10,"40",10.46,"1","QC has been performed; element appears to be correct",0.62408,1.3167,4.07754,5.6484,5.649,0.11683,8.172,,10.462,31.7151,31.751
"74EQ24402","DY18402","BIO","050","512116","PL_03",42.87571,-69.10652,2024,10,10,"40",10.46,"0","No quality control (QC) has been performed on this element",,,,,,,,0.27938,,,
"74EQ24402","DY18402","BIO","050","512117","PL_03",42.87571,-69.10652,2024,10,10,"42",3.71,"1","QC has been performed; element appears to be correct",0.54876,1.2008,4.07703,5.6516,,0.55187,8.168,,3.711,31.6966,
"74EQ24402","DY18402","BIO","050","512117","PL_03",42.87571,-69.10652,2024,10,10,"42",3.71,"0","No quality control (QC) has been performed on this element",,,,,,,,0.23334,,,
"74EQ24402","DY18402","BIO","050","512118","PL_03",42.87571,-69.10652,2024,10,10,"42",3.96,"1","QC has been performed; element appears to be correct",,1.2248,4.07692,5.6578,,0.61163,8.167,,3.968,31.6966,
"74EQ24402","DY18402","BIO","050","512119","PL_03",42.87571,-69.10652,2024,10,10,"42",4.34,"1","QC has been performed; element appears to be correct",,1.0501,4.07727,5.6565,,0.67538,8.168,,4.343,31.6965,
"74EQ24402","DY18402","BIO","050","512120","PL_03",42.87571,-69.10652,2024,10,10,"42",4.04,"1","QC has been performed; element appears to be correct",,1.0134,4.0771,5.655,,0.69636,8.167,,4.044,31.6968,
"74EQ24402","DY18402","BIO","052","512122","PL_04",42.78932,-68.65555,2024,10,10,"344",193.59,"1","QC has been performed; element appears to be correct",,0.10889,3.5467,4.3094,,0.11638,7.92,,193.591,34.0688,
"74EQ24402","DY18402","BIO","052","512123","PL_04",42.78932,-68.65555,2024,10,10,"346",149.85,"1","QC has been performed; element appears to be correct",,0.09817,3.50394,4.3292,4.325,0.11639,7.907,,149.859,33.8713,33.888
"74EQ24402","DY18402","BIO","052","512124","PL_04",42.78932,-68.65555,2024,10,10,"348",99.59,"1","QC has been performed; element appears to be correct",0.03518,0.10092,3.45075,4.6146,,0.1164,7.906,,99.593,33.3862,
"74EQ24402","DY18402","BIO","052","512124","PL_04",42.78932,-68.65555,2024,10,10,"348",99.59,"0","No quality control (QC) has been performed on this element",,,,,,,,0.0596,,,
"74EQ24402","DY18402","BIO","052","512125","PL_04",42.78932,-68.65555,2024,10,10,"350",78.89,"1","QC has been performed; element appears to be correct",0.04046,0.11811,3.44995,4.9452,,0.11641,7.926,,78.891,33.0971,
"74EQ24402","DY18402","BIO","052","512125","PL_04",42.78932,-68.65555,2024,10,10,"350",78.89,"0","No quality control (QC) has been performed on this element",,,,,,,,0.09841,,,
"74EQ24402","DY18402","BIO","052","512126","PL_04",42.78932,-68.65555,2024,10,10,"351",60.47,"1","QC has been performed; element appears to be correct",0.06156,0.1667,3.50921,5.2485,,0.11651,7.958,,60.473,32.7946,
"74EQ24402","DY18402","BIO","052","512126","PL_04",42.78932,-68.65555,2024,10,10,"351",60.47,"0","No quality control (QC) has been performed on this element",,,,,,,,0.14343,,,
"74EQ24402","DY18402","BIO","052","512127","PL_04",42.78932,-68.65553,2024,10,10,"352",50.74,"1","QC has been performed; element appears to be correct",0.0598,0.16471,3.51987,5.2832,,0.11651,7.964,,50.745,32.76,
"74EQ24402","DY18402","BIO","052","512127","PL_04",42.78932,-68.65553,2024,10,10,"352",50.74,"0","No quality control (QC) has been performed on this element",,,,,,,,0.16282,,,
"74EQ24402","DY18402","BIO","052","512128","PL_04",42.78932,-68.65554,2024,10,10,"353",40.56,"0","No quality control (QC) has been performed on this element",,,,,,,,0.17839,,,
"74EQ24402","DY18402","BIO","052","512128","PL_04",42.78932,-68.65554,2024,10,10,"353",40.56,"1","QC has been performed; element appears to be correct",0.11257,0.21903,3.54865,5.3314,,0.11657,7.972,,40.569,32.584,
"74EQ24402","DY18402","BIO","052","512129","PL_04",42.78932,-68.65555,2024,10,10,"354",30.61,"1","QC has been performed; element appears to be correct",0.33356,0.63093,3.61873,5.4235,,0.11668,7.994,,30.616,32.2893,
"74EQ24402","DY18402","BIO","052","512129","PL_04",42.78932,-68.65555,2024,10,10,"354",30.61,"0","No quality control (QC) has been performed on this element",,,,,,,,0.22604,,,
"74EQ24402","DY18402","BIO","052","512130","PL_04",42.78932,-68.65555,2024,10,10,"354",30.3,"1","QC has been performed; element appears to be correct",,0.63318,3.62997,5.422,,0.11665,8.008,,30.301,32.2699,
"74EQ24402","DY18402","BIO","052","512131","PL_04",42.78932,-68.65555,2024,10,10,"355",20.58,"1","QC has been performed; element appears to be correct",0.58104,1.0241,3.9508,5.6379,,0.1168,8.121,,20.589,31.9881,
"74EQ24402","DY18402","BIO","052","512131","PL_04",42.78932,-68.65555,2024,10,10,"355",20.58,"0","No quality control (QC) has been performed on this element",,,,,,,,0.27522,,,
"74EQ24402","DY18402","BIO","052","512132","PL_04",42.78932,-68.65553,2024,10,10,"357",10.31,"1","QC has been performed; element appears to be correct",0.6187,1.1876,4.03493,5.7187,5.727,0.11685,8.15,,10.319,31.8827,31.882
"74EQ24402","DY18402","BIO","052","512132","PL_04",42.78932,-68.65553,2024,10,10,"357",10.31,"0","No quality control (QC) has been performed on this element",,,,,,,,0.23756,,,
"74EQ24402","DY18402","BIO","052","512133","PL_04",42.78932,-68.65554,2024,10,10,"358",3.25,"1","QC has been performed; element appears to be correct",0.6187,1.2833,4.03441,5.7296,,0.32841,8.149,,3.251,31.862,
"74EQ24402","DY18402","BIO","052","512133","PL_04",42.78932,-68.65554,2024,10,10,"358",3.25,"0","No quality control (QC) has been performed on this element",,,,,,,,0.22407,,,
"74EQ24402","DY18402","BIO","052","512134","PL_04",42.78932,-68.65554,2024,10,10,"358",3.44,"1","QC has been performed; element appears to be correct",,1.1647,4.03211,5.7346,,0.52922,8.147,,3.443,31.8547,
"74EQ24402","DY18402","BIO","054","512136","PL_05",42.70248,-68.20419,2024,10,10,"644",179.44,"1","QC has been performed; element appears to be correct",,0.1069,3.57809,4.2304,,0.1164,7.922,,179.448,34.255,
"74EQ24402","DY18402","BIO","054","512137","PL_05",42.70247,-68.20419,2024,10,10,"644",179.56,"1","QC has been performed; element appears to be correct",,0.11288,3.57961,4.2289,4.2455,0.11638,7.923,,179.565,34.2609,34.234
"74EQ24402","DY18402","BIO","054","512138","PL_05",42.70248,-68.20419,2024,10,10,"648",99.27,"1","QC has been performed; element appears to be correct",0.02111,0.10864,3.39745,4.6161,,0.1164,7.875,,99.27,33.1786,
"74EQ24402","DY18402","BIO","054","512138","PL_05",42.70248,-68.20419,2024,10,10,"648",99.27,"0","No quality control (QC) has been performed on this element",,,,,,,,0.06486,,,
"74EQ24402","DY18402","BIO","054","512139","PL_05",42.70247,-68.20419,2024,10,10,"649",79.47,"1","QC has been performed; element appears to be correct",0.02814,0.11338,3.33886,4.9819,,0.1164,7.891,,79.473,32.8843,
"74EQ24402","DY18402","BIO","054","512139","PL_05",42.70247,-68.20419,2024,10,10,"649",79.47,"0","No quality control (QC) has been performed on this element",,,,,,,,0.10631,,,
"74EQ24402","DY18402","BIO","054","512140","PL_05",42.70248,-68.20419,2024,10,10,"650",79.16,"1","QC has been performed; element appears to be correct",,0.11612,3.34154,4.9885,,0.11641,7.891,,79.168,32.8886,
"74EQ24402","DY18402","BIO","054","512141","PL_05",42.70248,-68.20419,2024,10,10,"650",79.11,"1","QC has been performed; element appears to be correct",,0.11263,3.34287,4.9837,,0.11641,7.89,,79.119,32.8901,
"74EQ24402","DY18402","BIO","054","512142","PL_05",42.70248,-68.20419,2024,10,10,"651",60.42,"1","QC has been performed; element appears to be correct",0.0387,0.1216,3.28765,5.2962,,0.11642,7.901,,60.425,32.6148,
"74EQ24402","DY18402","BIO","054","512142","PL_05",42.70248,-68.20419,2024,10,10,"651",60.42,"0","No quality control (QC) has been performed on this element",,,,,,,,0.14205,,,
"74EQ24402","DY18402","BIO","054","512143","PL_05",42.70247,-68.20419,2024,10,10,"652",50.73,"1","QC has been performed; element appears to be correct",0.0598,0.15499,3.53388,5.2045,,0.11656,7.951,,50.735,32.6903,
"74EQ24402","DY18402","BIO","054","512143","PL_05",42.70247,-68.20419,2024,10,10,"652",50.73,"0","No quality control (QC) has been performed on this element",,,,,,,,0.1518,,,
"74EQ24402","DY18402","BIO","054","512144","PL_05",42.70248,-68.20419,2024,10,10,"653",40.46,"1","QC has been performed; element appears to be correct",0.19876,0.3501,3.63791,5.3089,,0.11667,7.989,,40.467,32.4806,
"74EQ24402","DY18402","BIO","054","512144","PL_05",42.70248,-68.20419,2024,10,10,"653",40.46,"0","No quality control (QC) has been performed on this element",,,,,,,,0.20462,,,
